lon,lat,label_name,dataset_name,index,geometry
14.328321137802044,52.573918263529926,fruits (trees),germany,29126,POINT (14.328321137802044 52.573918263529926)
14.308180747280517,52.542370360869946,fruits (trees),germany,14385,POINT (14.308180747280517 52.542370360869946)
14.103433216513226,52.53222911703427,fruits (trees),germany,54482,POINT (14.103433216513226 52.53222911703427)
14.095539363555549,52.51683727450722,fruits (trees),germany,11123,POINT (14.095539363555549 52.51683727450722)
14.124508773180626,52.42198713840784,fruits (trees),germany,24460,POINT (14.124508773180626 52.42198713840784)
14.10190446988259,52.54044288623595,fruits (trees),germany,2179,POINT (14.10190446988259 52.54044288623595)
14.101939444791055,52.5261029313182,fruits (trees),germany,10691,POINT (14.101939444791055 52.5261029313182)
14.194447054983144,52.56072176398987,fruits (trees),germany,56510,POINT (14.194447054983144 52.56072176398987)
14.28803497339534,52.52820149018197,fruits (trees),germany,23699,POINT (14.28803497339534 52.52820149018197)
14.163779840304798,52.50543041066592,fruits (trees),germany,70005,POINT (14.163779840304798 52.50543041066592)
14.298671393324346,52.54504850019548,fruits (trees),germany,19981,POINT (14.298671393324346 52.54504850019548)
14.23528294572483,52.43801396664557,fruits (trees),germany,17511,POINT (14.23528294572483 52.43801396664557)
14.200098843857914,52.44643078007166,fruits (trees),germany,19262,POINT (14.200098843857914 52.44643078007166)
14.259138781003506,52.51822703207685,fruits (trees),germany,13460,POINT (14.259138781003506 52.51822703207685)
14.245581155598042,52.50758669099975,fruits (trees),germany,5262,POINT (14.245581155598042 52.50758669099975)
14.100015676456346,52.490107295186185,fruits (trees),germany,11345,POINT (14.100015676456346 52.490107295186185)
14.11014158528179,52.52006270246406,fruits (trees),germany,38199,POINT (14.11014158528179 52.52006270246406)
14.045046235493851,52.58304939358464,fruits (trees),germany,6070,POINT (14.045046235493851 52.58304939358464)
14.246101685460498,52.425165539375186,fruits (trees),germany,18794,POINT (14.246101685460498 52.425165539375186)
14.21711416875648,52.42761082936531,fruits (trees),germany,23770,POINT (14.21711416875648 52.42761082936531)
14.11518222023008,52.508617922525325,fruits (trees),germany,2405,POINT (14.11518222023008 52.508617922525325)
14.220094324730454,52.51806490009994,fruits (trees),germany,8870,POINT (14.220094324730454 52.51806490009994)
14.275172977144548,52.42124061872009,fruits (trees),germany,13165,POINT (14.275172977144548 52.42124061872009)
14.100325958125042,52.526869360522504,fruits (trees),germany,10659,POINT (14.100325958125042 52.526869360522504)
14.199935576356843,52.41989939770681,fruits (trees),germany,19043,POINT (14.199935576356843 52.41989939770681)
14.099289884249128,52.497799369766895,fruits (trees),germany,26500,POINT (14.099289884249128 52.497799369766895)
14.26704812793986,52.51555488752114,fruits (trees),germany,18144,POINT (14.26704812793986 52.51555488752114)
14.247540583907318,52.466137327956346,fruits (trees),germany,18102,POINT (14.247540583907318 52.466137327956346)
14.208110656658835,52.436387657042225,fruits (trees),germany,23854,POINT (14.208110656658835 52.436387657042225)
14.31166648431673,52.52410921783078,fruits (trees),germany,17968,POINT (14.31166648431673 52.52410921783078)
14.220123605784828,52.42053383351276,fruits (trees),germany,18993,POINT (14.220123605784828 52.42053383351276)
14.141719644142867,52.51108826242923,fruits (trees),germany,43522,POINT (14.141719644142867 52.51108826242923)
14.134221782992274,52.56264136332553,fruits (trees),germany,58563,POINT (14.134221782992274 52.56264136332553)
14.25449906932125,52.42282439150591,fruits (trees),germany,19534,POINT (14.25449906932125 52.42282439150591)
14.26275329229003,52.58244808597033,fruits (trees),germany,68195,POINT (14.26275329229003 52.58244808597033)
14.185500556256793,52.53661033484631,fruits (trees),germany,57842,POINT (14.185500556256793 52.53661033484631)
14.101966989143708,52.530344588549,fruits (trees),germany,10791,POINT (14.101966989143708 52.530344588549)
14.1032123617284,52.492288221708115,fruits (trees),germany,11280,POINT (14.1032123617284 52.492288221708115)
14.327208347532853,52.51670869202386,fruits (trees),germany,51621,POINT (14.327208347532853 52.51670869202386)
14.088217342991378,52.51955255842884,fruits (trees),germany,11017,POINT (14.088217342991378 52.51955255842884)
14.09829383995341,52.52861854262328,fruits (trees),germany,10725,POINT (14.09829383995341 52.52861854262328)
14.187377569756984,52.44486795983869,fruits (trees),germany,17183,POINT (14.187377569756984 52.44486795983869)
14.160331788105893,52.45182822519715,fruits (trees),germany,17558,POINT (14.160331788105893 52.45182822519715)
14.296575587661431,52.59494870686961,fruits (trees),germany,29942,POINT (14.296575587661431 52.59494870686961)
14.137305000810338,52.58961666528096,fruits (trees),germany,28251,POINT (14.137305000810338 52.58961666528096)
14.096368264890534,52.479091469416645,fruits (trees),germany,14873,POINT (14.096368264890534 52.479091469416645)
14.027915671851732,52.5533810037197,fruits (trees),germany,5700,POINT (14.027915671851732 52.5533810037197)
14.156488420558166,52.505443200115536,fruits (trees),germany,54162,POINT (14.156488420558166 52.505443200115536)
14.00183476406506,52.58242084681619,fruits (trees),germany,12310,POINT (14.00183476406506 52.58242084681619)
14.269237502249204,52.52716623112831,fruits (trees),germany,16317,POINT (14.269237502249204 52.52716623112831)
14.097359804565343,52.5339049688692,fruits (trees),germany,10391,POINT (14.097359804565343 52.5339049688692)
14.32840569924865,52.58041514665014,fruits (trees),germany,65627,POINT (14.32840569924865 52.58041514665014)
14.336176335367153,52.580209499377034,fruits (trees),germany,29160,POINT (14.336176335367153 52.580209499377034)
14.191359368990204,52.5446429744343,fruits (trees),germany,63245,POINT (14.191359368990204 52.5446429744343)
14.298162806512249,52.52610286852835,fruits (trees),germany,11987,POINT (14.298162806512249 52.52610286852835)
14.329560999897248,52.585949280149435,fruits (trees),germany,66141,POINT (14.329560999897248 52.585949280149435)
14.207669070158154,52.42687576377651,fruits (trees),germany,18552,POINT (14.207669070158154 52.42687576377651)
14.2285044177289,52.51862691604203,fruits (trees),germany,5760,POINT (14.2285044177289 52.51862691604203)
14.012178631269508,52.57235760553615,fruits (trees),germany,28398,POINT (14.012178631269508 52.57235760553615)
14.350881062864122,52.45448868070645,fruits (trees),germany,15078,POINT (14.350881062864122 52.45448868070645)
14.102846131428716,52.48865861779025,fruits (trees),germany,11300,POINT (14.102846131428716 52.48865861779025)
14.155120127947436,52.4580068229251,fruits (trees),germany,17399,POINT (14.155120127947436 52.4580068229251)
14.09491362899918,52.55649375752774,fruits (trees),germany,2784,POINT (14.09491362899918 52.55649375752774)
14.194729515272428,52.4847624689986,fruits (trees),germany,23099,POINT (14.194729515272428 52.4847624689986)
14.18006109167981,52.4446709889896,fruits (trees),germany,17167,POINT (14.18006109167981 52.4446709889896)
14.235001893474704,52.514032664307855,fruits (trees),germany,4459,POINT (14.235001893474704 52.514032664307855)
14.163023891953015,52.54719032145751,fruits (trees),germany,65400,POINT (14.163023891953015 52.54719032145751)
14.149965151547304,52.45788827509017,fruits (trees),germany,14181,POINT (14.149965151547304 52.45788827509017)
14.112307992459732,52.41945621065085,fruits (trees),germany,29559,POINT (14.112307992459732 52.41945621065085)
14.271110080326348,52.51231331559634,fruits (trees),germany,23333,POINT (14.271110080326348 52.51231331559634)
14.170311953670051,52.55163744789035,fruits (trees),germany,65479,POINT (14.170311953670051 52.55163744789035)
14.234581176731862,52.57051407729323,fruits (trees),germany,28951,POINT (14.234581176731862 52.57051407729323)
14.326683786406372,52.43743244974019,fruits (trees),germany,67365,POINT (14.326683786406372 52.43743244974019)
14.237356837585512,52.43206976083102,fruits (trees),germany,29844,POINT (14.237356837585512 52.43206976083102)
14.219360221497777,52.432470423297296,fruits (trees),germany,28723,POINT (14.219360221497777 52.432470423297296)
14.016596650875089,52.45173369785153,fruits (trees),germany,18432,POINT (14.016596650875089 52.45173369785153)
14.185091890110508,52.439507575211074,fruits (trees),germany,16643,POINT (14.185091890110508 52.439507575211074)
14.1595447256399,52.50480824437863,fruits (trees),germany,12540,POINT (14.1595447256399 52.50480824437863)
14.342642974669564,52.58710798792372,fruits (trees),germany,44,POINT (14.342642974669564 52.58710798792372)
14.232123018228863,52.45275226854118,fruits (trees),germany,23049,POINT (14.232123018228863 52.45275226854118)
14.082620060010418,52.59669542323008,fruits (trees),germany,2581,POINT (14.082620060010418 52.59669542323008)
14.23707640749078,52.42892705918831,fruits (trees),germany,29346,POINT (14.23707640749078 52.42892705918831)
14.027924409189335,52.422750529100774,fruits (trees),germany,25105,POINT (14.027924409189335 52.422750529100774)
14.301163047601944,52.629361181291294,fruits (trees),germany,28855,POINT (14.301163047601944 52.629361181291294)
14.281133785080488,52.491269458103154,fruits (trees),germany,30152,POINT (14.281133785080488 52.491269458103154)
14.14703547352355,52.456190539573605,fruits (trees),germany,14232,POINT (14.14703547352355 52.456190539573605)
14.251994166125408,52.42280418949296,fruits (trees),germany,19552,POINT (14.251994166125408 52.42280418949296)
14.284137334469545,52.438439714901634,fruits (trees),germany,69529,POINT (14.284137334469545 52.438439714901634)
14.11243546373454,52.584421777566995,fruits (trees),germany,26120,POINT (14.11243546373454 52.584421777566995)
14.00509626645068,52.62322220828824,fruits (trees),germany,1802,POINT (14.00509626645068 52.62322220828824)
14.222794586392268,52.50109612061189,fruits (trees),germany,8288,POINT (14.222794586392268 52.50109612061189)
14.320495004774576,52.43317190767117,fruits (trees),germany,67386,POINT (14.320495004774576 52.43317190767117)
14.107283318497256,52.48005325735046,fruits (trees),germany,14247,POINT (14.107283318497256 52.48005325735046)
14.22410962766925,52.50599984809396,fruits (trees),germany,8336,POINT (14.22410962766925 52.50599984809396)
14.042645729751284,52.4489096872538,fruits (trees),germany,18055,POINT (14.042645729751284 52.4489096872538)
14.139120144081769,52.46352008794512,fruits (trees),germany,14089,POINT (14.139120144081769 52.46352008794512)
14.092206377273612,52.524834718475795,fruits (trees),germany,12846,POINT (14.092206377273612 52.524834718475795)
14.269759023210442,52.44758126741315,fruits (trees),germany,20487,POINT (14.269759023210442 52.44758126741315)
14.183566949303533,52.44229389588443,fruits (trees),germany,17213,POINT (14.183566949303533 52.44229389588443)
14.110800223550717,52.52185565571084,fruits (trees),germany,27824,POINT (14.110800223550717 52.52185565571084)
14.268298823963503,52.48041664050666,fruits (trees),germany,10086,POINT (14.268298823963503 52.48041664050666)
14.096217955483851,52.542774809811874,fruits (trees),germany,69658,POINT (14.096217955483851 52.542774809811874)
14.281292953484767,52.49222258067671,fruits (trees),germany,26047,POINT (14.281292953484767 52.49222258067671)
14.161535669744849,52.4742953259592,fruits (trees),germany,16596,POINT (14.161535669744849 52.4742953259592)
14.247643930444886,52.42555342209755,fruits (trees),germany,19351,POINT (14.247643930444886 52.42555342209755)
14.21103973825497,52.46411521334961,fruits (trees),germany,16072,POINT (14.21103973825497 52.46411521334961)
14.128007065825608,52.473432365010936,fruits (trees),germany,14521,POINT (14.128007065825608 52.473432365010936)
14.001509782904751,52.56914082610215,fruits (trees),germany,28432,POINT (14.001509782904751 52.56914082610215)
14.302641912004315,52.535974583995326,fruits (trees),germany,13274,POINT (14.302641912004315 52.535974583995326)
14.116093356824257,52.53794419533744,fruits (trees),germany,10221,POINT (14.116093356824257 52.53794419533744)
14.315183366038845,52.52203335295495,fruits (trees),germany,17804,POINT (14.315183366038845 52.52203335295495)
14.301814373845891,52.62977856826523,fruits (trees),germany,28934,POINT (14.301814373845891 52.62977856826523)
14.22175785671986,52.47343340134272,fruits (trees),germany,24662,POINT (14.22175785671986 52.47343340134272)
14.108009395369384,52.49654947583949,fruits (trees),germany,11859,POINT (14.108009395369384 52.49654947583949)
14.10206396169512,52.53411245957373,fruits (trees),germany,69620,POINT (14.10206396169512 52.53411245957373)
14.1022047400358,52.53122926376705,fruits (trees),germany,69764,POINT (14.1022047400358 52.53122926376705)
14.117811523378878,52.41910483838294,fruits (trees),germany,19941,POINT (14.117811523378878 52.41910483838294)
14.178554515508006,52.453012242171134,fruits (trees),germany,17958,POINT (14.178554515508006 52.453012242171134)
14.010254746581468,52.53265645393323,fruits (trees),germany,7008,POINT (14.010254746581468 52.53265645393323)
14.091477214822174,52.52735352603254,fruits (trees),germany,27874,POINT (14.091477214822174 52.52735352603254)
14.134957912592306,52.547389120111475,fruits (trees),germany,69584,POINT (14.134957912592306 52.547389120111475)
14.229356680763091,52.523202583353225,fruits (trees),germany,6294,POINT (14.229356680763091 52.523202583353225)
14.145613913856446,52.50871124734614,fruits (trees),germany,26145,POINT (14.145613913856446 52.50871124734614)
14.182349523113947,52.632268602673015,fruits (trees),germany,28030,POINT (14.182349523113947 52.632268602673015)
14.059200271718314,52.61811639492236,fruits (trees),germany,35685,POINT (14.059200271718314 52.61811639492236)
14.203387495303556,52.42041542938816,fruits (trees),germany,19061,POINT (14.203387495303556 52.42041542938816)
14.204569574085731,52.44661552245264,fruits (trees),germany,19317,POINT (14.204569574085731 52.44661552245264)
14.30942342983656,52.5916250994418,fruits (trees),germany,65735,POINT (14.30942342983656 52.5916250994418)
14.301257813419149,52.53063585007337,fruits (trees),germany,25854,POINT (14.301257813419149 52.53063585007337)
14.223999801730692,52.511769966355146,fruits (trees),germany,8707,POINT (14.223999801730692 52.511769966355146)
14.287417579232088,52.44095908018759,fruits (trees),germany,69806,POINT (14.287417579232088 52.44095908018759)
14.22978029269715,52.4256093628174,fruits (trees),germany,20964,POINT (14.22978029269715 52.4256093628174)
14.14010498686675,52.49771527422616,fruits (trees),germany,34185,POINT (14.14010498686675 52.49771527422616)
14.199303553206676,52.47922252640124,fruits (trees),germany,23271,POINT (14.199303553206676 52.47922252640124)
14.109342857988407,52.53897522856218,fruits (trees),germany,10076,POINT (14.109342857988407 52.53897522856218)
13.996734785014128,52.57102332583823,fruits (trees),germany,28466,POINT (13.996734785014128 52.57102332583823)
14.132409274752414,52.45797356174337,fruits (trees),germany,17001,POINT (14.132409274752414 52.45797356174337)
14.056257405421585,52.60737300366937,fruits (trees),germany,29766,POINT (14.056257405421585 52.60737300366937)
14.101913329348076,52.48044975979726,fruits (trees),germany,14619,POINT (14.101913329348076 52.48044975979726)
14.103334461383987,52.53672996615111,fruits (trees),germany,69602,POINT (14.103334461383987 52.53672996615111)
14.234777034492351,52.56856981517728,fruits (trees),germany,28887,POINT (14.234777034492351 52.56856981517728)
14.2357401143682,52.512465778717925,fruits (trees),germany,4479,POINT (14.2357401143682 52.512465778717925)
14.120028993376298,52.50907817434809,fruits (trees),germany,26861,POINT (14.120028993376298 52.50907817434809)
14.350634279614358,52.45347014564069,fruits (trees),germany,12375,POINT (14.350634279614358 52.45347014564069)
14.304021347287508,52.59029595787088,fruits (trees),germany,65756,POINT (14.304021347287508 52.59029595787088)
14.133056711160917,52.49667037101576,fruits (trees),germany,11737,POINT (14.133056711160917 52.49667037101576)
14.231158364125564,52.44842868624252,fruits (trees),germany,22900,POINT (14.231158364125564 52.44842868624252)
14.18627629993418,52.543604763181925,fruits (trees),germany,65905,POINT (14.18627629993418 52.543604763181925)
14.324774846110104,52.428512986216056,fruits (trees),germany,69334,POINT (14.324774846110104 52.428512986216056)
14.199158036917405,52.44956596716088,fruits (trees),germany,19147,POINT (14.199158036917405 52.44956596716088)
14.143486783612596,52.50581584045407,fruits (trees),germany,25793,POINT (14.143486783612596 52.50581584045407)
14.158633078829402,52.50579442605865,fruits (trees),germany,12577,POINT (14.158633078829402 52.50579442605865)
14.102282678112932,52.53530825439703,fruits (trees),germany,69840,POINT (14.102282678112932 52.53530825439703)
14.274996376019404,52.51164421176388,fruits (trees),germany,15800,POINT (14.274996376019404 52.51164421176388)
14.223551626641171,52.43274457066116,fruits (trees),germany,19583,POINT (14.223551626641171 52.43274457066116)
14.33273590611178,52.43696055336528,fruits (trees),germany,66978,POINT (14.33273590611178 52.43696055336528)
14.103377335243058,52.47991262400013,fruits (trees),germany,14603,POINT (14.103377335243058 52.47991262400013)
14.025313221265137,52.449217617382615,fruits (trees),germany,29334,POINT (14.025313221265137 52.449217617382615)
14.268462186365545,52.52531514144205,fruits (trees),germany,18890,POINT (14.268462186365545 52.52531514144205)
14.277493755256412,52.53196202623689,fruits (trees),germany,18511,POINT (14.277493755256412 52.53196202623689)
14.181554821398471,52.53918859734968,fruits (trees),germany,3821,POINT (14.181554821398471 52.53918859734968)
14.146786493564852,52.47063738436595,fruits (trees),germany,11965,POINT (14.146786493564852 52.47063738436595)
14.305594738773818,52.54649793044676,fruits (trees),germany,14563,POINT (14.305594738773818 52.54649793044676)
14.109926051392025,52.53088352541065,fruits (trees),germany,28822,POINT (14.109926051392025 52.53088352541065)
14.350922312457149,52.47478264249035,fruits (trees),germany,25905,POINT (14.350922312457149 52.47478264249035)
14.006355859461893,52.44433898329752,fruits (trees),germany,17731,POINT (14.006355859461893 52.44433898329752)
14.28412861480169,52.4426372094157,fruits (trees),germany,1350,POINT (14.28412861480169 52.4426372094157)
14.204677792169829,52.63406465250844,fruits (trees),germany,13991,POINT (14.204677792169829 52.63406465250844)
14.112103071169283,52.5245499734031,fruits (trees),germany,27809,POINT (14.112103071169283 52.5245499734031)
14.102973671792618,52.529416899596455,fruits (trees),germany,10835,POINT (14.102973671792618 52.529416899596455)
14.280134792880672,52.524469214263256,fruits (trees),germany,11312,POINT (14.280134792880672 52.524469214263256)
14.07929166883837,52.51861625258084,fruits (trees),germany,36728,POINT (14.07929166883837 52.51861625258084)
14.208214861583867,52.428007452995296,fruits (trees),germany,18638,POINT (14.208214861583867 52.428007452995296)
14.01872810556556,52.44730642758214,fruits (trees),germany,29092,POINT (14.01872810556556 52.44730642758214)
14.00705815073932,52.49731129112137,fruits (trees),germany,30102,POINT (14.00705815073932 52.49731129112137)
14.139013209344816,52.5073240239516,fruits (trees),germany,43140,POINT (14.139013209344816 52.5073240239516)
14.332974725653523,52.459036421486864,fruits (trees),germany,66864,POINT (14.332974725653523 52.459036421486864)
14.235678172351834,52.50649571645607,fruits (trees),germany,8999,POINT (14.235678172351834 52.50649571645607)
14.11322102533116,52.53085078078441,fruits (trees),germany,29492,POINT (14.11322102533116 52.53085078078441)
14.10058824029618,52.54117363743817,fruits (trees),germany,2842,POINT (14.10058824029618 52.54117363743817)
14.094925816325231,52.47808399864337,fruits (trees),germany,14485,POINT (14.094925816325231 52.47808399864337)
13.999144707363168,52.570994537929025,fruits (trees),germany,30055,POINT (13.999144707363168 52.570994537929025)
14.320199567589569,52.43061369901404,fruits (trees),germany,748,POINT (14.320199567589569 52.43061369901404)
14.250655552667007,52.56742886526828,fruits (trees),germany,25284,POINT (14.250655552667007 52.56742886526828)
14.19326540582452,52.44218717787836,fruits (trees),germany,16610,POINT (14.19326540582452 52.44218717787836)
14.046459234273035,52.58124673690382,fruits (trees),germany,5983,POINT (14.046459234273035 52.58124673690382)
14.2819001012427,52.54551499560408,fruits (trees),germany,7796,POINT (14.2819001012427 52.54551499560408)
14.165873832497958,52.47034132344244,fruits (trees),germany,12257,POINT (14.165873832497958 52.47034132344244)
14.203026020229132,52.46732092860692,fruits (trees),germany,22844,POINT (14.203026020229132 52.46732092860692)
14.021267646965638,52.446722186037,fruits (trees),germany,21544,POINT (14.021267646965638 52.446722186037)
-45.70029442716131,-12.080376459736684,groundnuts or peanuts,lem-brazil,46949,POINT (-45.70029442716131 -12.080376459736684)
-46.06827149391744,-12.0165759473003,groundnuts or peanuts,lem-brazil,31230,POINT (-46.06827149391744 -12.0165759473003)
-46.16074015155985,-13.803812151806437,groundnuts or peanuts,lem-brazil,51207,POINT (-46.16074015155985 -13.803812151806437)
-46.19172410477191,-12.073681617542686,groundnuts or peanuts,lem-brazil,61819,POINT (-46.19172410477191 -12.073681617542686)
-46.1922412008519,-13.99264728628884,groundnuts or peanuts,lem-brazil,51565,POINT (-46.1922412008519 -13.99264728628884)
-46.02155463108542,-12.070853492621806,groundnuts or peanuts,lem-brazil,30069,POINT (-46.02155463108542 -12.070853492621806)
-45.8263541482291,-11.809765017210369,groundnuts or peanuts,lem-brazil,63354,POINT (-45.8263541482291 -11.809765017210369)
-45.892605358005376,-12.351427957662947,groundnuts or peanuts,lem-brazil,7190,POINT (-45.892605358005376 -12.351427957662947)
-46.10320610005677,-13.461069108721912,groundnuts or peanuts,lem-brazil,50065,POINT (-46.10320610005677 -13.461069108721912)
-46.168109225161224,-13.84261539226572,groundnuts or peanuts,lem-brazil,51314,POINT (-46.168109225161224 -13.84261539226572)
-45.82729073498321,-12.01271069736606,groundnuts or peanuts,lem-brazil,62930,POINT (-45.82729073498321 -12.01271069736606)
-46.13129314803503,-12.0769326179834,groundnuts or peanuts,lem-brazil,27451,POINT (-46.13129314803503 -12.0769326179834)
-45.782413094959395,-12.175356776530393,groundnuts or peanuts,lem-brazil,13485,POINT (-45.782413094959395 -12.175356776530393)
-46.07188860595609,-12.01680892462134,groundnuts or peanuts,lem-brazil,31556,POINT (-46.07188860595609 -12.01680892462134)
-45.845460322559035,-12.31903464869256,groundnuts or peanuts,lem-brazil,58996,POINT (-45.845460322559035 -12.31903464869256)
-46.02286468447733,-12.065991684519544,groundnuts or peanuts,lem-brazil,62061,POINT (-46.02286468447733 -12.065991684519544)
-45.70328116686911,-11.828375238948434,groundnuts or peanuts,lem-brazil,53374,POINT (-45.70328116686911 -11.828375238948434)
-45.83113998154295,-12.15866326075382,groundnuts or peanuts,lem-brazil,42885,POINT (-45.83113998154295 -12.15866326075382)
-46.133141381229024,-12.077601781583365,groundnuts or peanuts,lem-brazil,27615,POINT (-46.133141381229024 -12.077601781583365)
-45.83398203338647,-12.323841534253472,groundnuts or peanuts,lem-brazil,58960,POINT (-45.83398203338647 -12.323841534253472)
-45.862672301220066,-12.332519563355175,groundnuts or peanuts,lem-brazil,58874,POINT (-45.862672301220066 -12.332519563355175)
-46.22541723667759,-12.158728722785852,groundnuts or peanuts,lem-brazil,60691,POINT (-46.22541723667759 -12.158728722785852)
-45.78953477248773,-12.163744748868078,groundnuts or peanuts,lem-brazil,54931,POINT (-45.78953477248773 -12.163744748868078)
-45.872231793243,-12.394876782752766,groundnuts or peanuts,lem-brazil,65193,POINT (-45.872231793243 -12.394876782752766)
-45.74218416481618,-12.257925057794417,groundnuts or peanuts,lem-brazil,59821,POINT (-45.74218416481618 -12.257925057794417)
-45.904590593698074,-12.558212294227165,groundnuts or peanuts,lem-brazil,65445,POINT (-45.904590593698074 -12.558212294227165)
-46.10320610005677,-13.461069108721912,groundnuts or peanuts,lem-brazil,65630,POINT (-46.10320610005677 -13.461069108721912)
-45.72414412035192,-12.254770139183348,groundnuts or peanuts,lem-brazil,59769,POINT (-45.72414412035192 -12.254770139183348)
-45.61859976806573,-11.887570466893,groundnuts or peanuts,lem-brazil,63776,POINT (-45.61859976806573 -11.887570466893)
-45.78230420354536,-12.168029506357335,groundnuts or peanuts,lem-brazil,54974,POINT (-45.78230420354536 -12.168029506357335)
-46.21828703933003,-12.275356884487554,groundnuts or peanuts,lem-brazil,56717,POINT (-46.21828703933003 -12.275356884487554)
-46.27515930958256,-12.11183031984338,groundnuts or peanuts,lem-brazil,61477,POINT (-46.27515930958256 -12.11183031984338)
-45.784246314455686,-12.260786934857984,groundnuts or peanuts,lem-brazil,59707,POINT (-45.784246314455686 -12.260786934857984)
-45.94378587128803,-12.33176866532841,groundnuts or peanuts,lem-brazil,4495,POINT (-45.94378587128803 -12.33176866532841)
-45.9471377259072,-12.336327258487664,groundnuts or peanuts,lem-brazil,4298,POINT (-45.9471377259072 -12.336327258487664)
-46.219452662846024,-12.088223800817204,groundnuts or peanuts,lem-brazil,26673,POINT (-46.219452662846024 -12.088223800817204)
-46.19279283419747,-12.083628639635146,groundnuts or peanuts,lem-brazil,26504,POINT (-46.19279283419747 -12.083628639635146)
-45.832946002400064,-12.31772165777683,groundnuts or peanuts,lem-brazil,9301,POINT (-45.832946002400064 -12.31772165777683)
-45.71773796679085,-12.084250449647636,groundnuts or peanuts,lem-brazil,46836,POINT (-45.71773796679085 -12.084250449647636)
-46.01445895209593,-12.075704976814706,groundnuts or peanuts,lem-brazil,30221,POINT (-46.01445895209593 -12.075704976814706)
-46.22059569124937,-12.018231469616213,groundnuts or peanuts,lem-brazil,62697,POINT (-46.22059569124937 -12.018231469616213)
-45.845460322559035,-12.31903464869256,groundnuts or peanuts,lem-brazil,9080,POINT (-45.845460322559035 -12.31903464869256)
-45.957321370222814,-12.788787380610126,groundnuts or peanuts,lem-brazil,49939,POINT (-45.957321370222814 -12.788787380610126)
-46.21604964161793,-12.017597480858203,groundnuts or peanuts,lem-brazil,62668,POINT (-46.21604964161793 -12.017597480858203)
-45.92288275221496,-12.311116772514016,groundnuts or peanuts,lem-brazil,5337,POINT (-45.92288275221496 -12.311116772514016)
-45.902843491494096,-12.093544684865757,groundnuts or peanuts,lem-brazil,59952,POINT (-45.902843491494096 -12.093544684865757)
-45.693584080800534,-11.82980932132448,groundnuts or peanuts,lem-brazil,53422,POINT (-45.693584080800534 -11.82980932132448)
-45.80746476975469,-12.165429386732546,groundnuts or peanuts,lem-brazil,54842,POINT (-45.80746476975469 -12.165429386732546)
-45.610679131988135,-11.86470312825875,groundnuts or peanuts,lem-brazil,42156,POINT (-45.610679131988135 -11.86470312825875)
-45.66551756462321,-12.083532087197725,groundnuts or peanuts,lem-brazil,45415,POINT (-45.66551756462321 -12.083532087197725)
-45.86294417672077,-12.334776131322949,groundnuts or peanuts,lem-brazil,8028,POINT (-45.86294417672077 -12.334776131322949)
-46.08543583715566,-13.453351456424372,groundnuts or peanuts,lem-brazil,50313,POINT (-46.08543583715566 -13.453351456424372)
-46.19197751368379,-11.940379639942035,groundnuts or peanuts,lem-brazil,33896,POINT (-46.19197751368379 -11.940379639942035)
-46.13129314803503,-12.0769326179834,groundnuts or peanuts,lem-brazil,61886,POINT (-46.13129314803503 -12.0769326179834)
-45.70767462272433,-11.84302659283839,groundnuts or peanuts,lem-brazil,40630,POINT (-45.70767462272433 -11.84302659283839)
-46.25701127837123,-12.351251203360642,groundnuts or peanuts,lem-brazil,56913,POINT (-46.25701127837123 -12.351251203360642)
-45.720394470289385,-12.0777032543322,groundnuts or peanuts,lem-brazil,65102,POINT (-45.720394470289385 -12.0777032543322)
-45.98678874387683,-12.071396749162856,groundnuts or peanuts,lem-brazil,30403,POINT (-45.98678874387683 -12.071396749162856)
-45.82238284992444,-11.922984144462562,groundnuts or peanuts,lem-brazil,36868,POINT (-45.82238284992444 -11.922984144462562)
-46.10319541382289,-13.472980982144414,groundnuts or peanuts,lem-brazil,65650,POINT (-46.10319541382289 -13.472980982144414)
-45.79436179002245,-12.184794947183686,groundnuts or peanuts,lem-brazil,52587,POINT (-45.79436179002245 -12.184794947183686)
-46.22452869827237,-12.170382315818827,groundnuts or peanuts,lem-brazil,60811,POINT (-46.22452869827237 -12.170382315818827)
-46.21604964161793,-12.017597480858203,groundnuts or peanuts,lem-brazil,33236,POINT (-46.21604964161793 -12.017597480858203)
-46.251385706520225,-12.137879488664248,groundnuts or peanuts,lem-brazil,25797,POINT (-46.251385706520225 -12.137879488664248)
-46.21828703933003,-12.275356884487554,groundnuts or peanuts,lem-brazil,60868,POINT (-46.21828703933003 -12.275356884487554)
-46.14435781281112,-12.252436131620168,groundnuts or peanuts,lem-brazil,59102,POINT (-46.14435781281112 -12.252436131620168)
-46.015941202918455,-12.357675549032942,groundnuts or peanuts,lem-brazil,1271,POINT (-46.015941202918455 -12.357675549032942)
-45.66551756462321,-12.083532087197725,groundnuts or peanuts,lem-brazil,64429,POINT (-45.66551756462321 -12.083532087197725)
-45.95881531715661,-12.334726369033786,groundnuts or peanuts,lem-brazil,4692,POINT (-45.95881531715661 -12.334726369033786)
-45.832946002400064,-12.31772165777683,groundnuts or peanuts,lem-brazil,59028,POINT (-45.832946002400064 -12.31772165777683)
-45.69732614080763,-11.844892544451508,groundnuts or peanuts,lem-brazil,40778,POINT (-45.69732614080763 -11.844892544451508)
-45.872231793243,-12.394876782752766,groundnuts or peanuts,lem-brazil,47071,POINT (-45.872231793243 -12.394876782752766)
